timestamp,agent_name,source_id,action,details,confidence
2026-05-18T14:36:43.537516+00:00,feature_extractor,R016,analyzed,"feature=Add Slack integration, impact=6, planned=true",0.93
2026-05-18T14:36:44.245400+00:00,feature_extractor,R019,analyzed,"feature=Add subtask support, impact=7, planned=true",0.93
2026-05-18T14:36:45.013630+00:00,feature_extractor,R024,analyzed,"feature=Add PDF export, impact=6, planned=true",0.93
2026-05-18T14:36:45.727263+00:00,feature_extractor,R028,analyzed,"feature=Add Siri shortcuts integration, impact=6, planned=true",0.93
2026-05-18T14:36:46.883413+00:00,feature_extractor,R029,analyzed,"feature=Add advanced sorting and filtering, impact=6, planned=true",0.93
2026-05-18T14:36:47.667126+00:00,feature_extractor,E003,analyzed,"feature=Add dark mode support, impact=8, planned=true",0.93
2026-05-18T14:36:49.517189+00:00,feature_extractor,E005,analyzed,"feature=Add calendar integration, impact=7, planned=true",0.93
2026-05-18T14:36:50.511570+00:00,feature_extractor,E011,analyzed,"feature=Add Slack integration, impact=6, planned=true",0.93
2026-05-18T14:36:51.462982+00:00,feature_extractor,E017,analyzed,"feature=Add PDF export, impact=6, planned=true",0.93
2026-05-18T14:36:52.200633+00:00,feature_extractor,E018,analyzed,"feature=Add subtask support, impact=7, planned=true",0.93
2026-05-18T14:36:52.853651+00:00,feature_extractor,E020,analyzed,"feature=Add advanced sorting and filtering, impact=6, planned=true",0.93
2026-05-18T14:36:54.407737+00:00,ticket_creator,R001,duplicate_detected,duplicate_of=E001,0.0
2026-05-18T14:36:55.717867+00:00,ticket_creator,R003,duplicate_detected,duplicate_of=E002,0.0
2026-05-18T14:36:57.092313+00:00,ticket_creator,R004,duplicate_detected,duplicate_of=E003,0.0
2026-05-18T14:36:58.406331+00:00,ticket_creator,R005,duplicate_detected,duplicate_of=E004,0.0
2026-05-18T14:36:59.729582+00:00,ticket_creator,R007,duplicate_detected,duplicate_of=E005,0.0
2026-05-18T14:37:01.082001+00:00,ticket_creator,R008,duplicate_detected,duplicate_of=E006,0.0
2026-05-18T14:37:02.415620+00:00,ticket_creator,R009,duplicate_detected,duplicate_of=R024,0.0
2026-05-18T14:37:03.708718+00:00,ticket_creator,R010,duplicate_detected,duplicate_of=E007,0.0
2026-05-18T14:37:05.106040+00:00,ticket_creator,R012,duplicate_detected,duplicate_of=E008,0.0
2026-05-18T14:37:06.488883+00:00,ticket_creator,R013,duplicate_detected,duplicate_of=TICKET:R013,0.0
2026-05-18T14:37:07.822367+00:00,ticket_creator,R014,duplicate_detected,duplicate_of=E009,0.0
2026-05-18T14:37:09.119277+00:00,ticket_creator,R015,duplicate_detected,duplicate_of=E010,0.0
2026-05-18T14:37:10.913465+00:00,ticket_creator,R016,duplicate_detected,duplicate_of=E011,0.0
2026-05-18T14:37:12.173771+00:00,ticket_creator,R018,duplicate_detected,duplicate_of=E012,0.0
2026-05-18T14:37:13.546426+00:00,ticket_creator,R019,duplicate_detected,duplicate_of=E018,0.0
2026-05-18T14:37:14.801653+00:00,ticket_creator,R020,duplicate_detected,duplicate_of=E019,0.0
2026-05-18T14:37:16.106372+00:00,ticket_creator,R024,duplicate_detected,duplicate_of=E017,0.0
2026-05-18T14:37:17.457169+00:00,ticket_creator,R025,duplicate_detected,duplicate_of=E016,0.0
2026-05-18T14:37:18.783626+00:00,ticket_creator,R027,duplicate_detected,duplicate_of=E015,0.0
2026-05-18T14:37:20.136953+00:00,ticket_creator,R028,duplicate_detected,duplicate_of=TICKET:R028,0.0
2026-05-18T14:37:21.419813+00:00,ticket_creator,R029,duplicate_detected,duplicate_of=E020,0.0
2026-05-18T14:37:22.841198+00:00,ticket_creator,R030,duplicate_detected,duplicate_of=E013,0.0
2026-05-18T14:37:24.130446+00:00,ticket_creator,E001,duplicate_detected,duplicate_of=R001,0.0
2026-05-18T14:37:25.553271+00:00,ticket_creator,E002,duplicate_detected,duplicate_of=R003,0.0
2026-05-18T14:37:26.948250+00:00,ticket_creator,E003,duplicate_detected,duplicate_of=R004,0.0
2026-05-18T14:37:28.228619+00:00,ticket_creator,E004,duplicate_detected,duplicate_of=R005,0.0
2026-05-18T14:37:29.548070+00:00,ticket_creator,E005,duplicate_detected,duplicate_of=R007,0.0
2026-05-18T14:37:30.897775+00:00,ticket_creator,E006,duplicate_detected,duplicate_of=R008,0.0
2026-05-18T14:37:32.727606+00:00,ticket_creator,E007,duplicate_detected,duplicate_of=R010,0.0
2026-05-18T14:37:34.373125+00:00,ticket_creator,E008,duplicate_detected,duplicate_of=R012,0.0
2026-05-18T14:37:35.795197+00:00,ticket_creator,E009,duplicate_detected,duplicate_of=R014,0.0
2026-05-18T14:37:37.240853+00:00,ticket_creator,E010,duplicate_detected,duplicate_of=R015,0.0
2026-05-18T14:37:38.540836+00:00,ticket_creator,E011,duplicate_detected,duplicate_of=R016,0.0
2026-05-18T14:37:39.957049+00:00,ticket_creator,E012,duplicate_detected,duplicate_of=R018,0.0
2026-05-18T14:37:41.236082+00:00,ticket_creator,E013,duplicate_detected,duplicate_of=R030,0.0
2026-05-18T14:37:42.591780+00:00,ticket_creator,E014,duplicate_detected,duplicate_of=R017,0.0
2026-05-18T14:37:43.883470+00:00,ticket_creator,E015,duplicate_detected,duplicate_of=R027,0.0
2026-05-18T14:37:45.191167+00:00,ticket_creator,E016,duplicate_detected,duplicate_of=R025,0.0
2026-05-18T14:37:46.685233+00:00,ticket_creator,E017,duplicate_detected,duplicate_of=R024,0.0
2026-05-18T14:37:48.229129+00:00,ticket_creator,E018,duplicate_detected,duplicate_of=R019,0.0
2026-05-18T14:37:49.647719+00:00,ticket_creator,E019,duplicate_detected,duplicate_of=R020,0.0
2026-05-18T14:37:51.120501+00:00,ticket_creator,E020,duplicate_detected,duplicate_of=R029,0.0
2026-05-18T14:37:51.126564+00:00,quality_critic,R001,reviewed,"score=0.98, needs_review=False",0.98
2026-05-18T14:37:51.131514+00:00,quality_critic,R003,reviewed,"score=0.98, needs_review=False",0.98
2026-05-18T14:37:51.136432+00:00,quality_critic,R004,reviewed,"score=0.90, needs_review=False",0.9
2026-05-18T14:37:51.144901+00:00,quality_critic,R005,reviewed,"score=0.98, needs_review=False",0.98
2026-05-18T14:37:51.152088+00:00,quality_critic,R007,reviewed,"score=0.90, needs_review=False",0.9
2026-05-18T14:37:51.156519+00:00,quality_critic,R008,reviewed,"score=0.98, needs_review=False",0.98
2026-05-18T14:37:51.162298+00:00,quality_critic,R009,reviewed,"score=0.90, needs_review=False",0.9
2026-05-18T14:37:51.168362+00:00,quality_critic,R010,reviewed,"score=0.98, needs_review=False",0.98
2026-05-18T14:37:51.175652+00:00,quality_critic,R012,reviewed,"score=0.98, needs_review=False",0.98
2026-05-18T14:37:51.184722+00:00,quality_critic,R013,reviewed,"score=0.90, needs_review=False",0.9
2026-05-18T14:37:51.190791+00:00,quality_critic,R014,reviewed,"score=0.90, needs_review=False",0.9
2026-05-18T14:37:51.198871+00:00,quality_critic,R015,reviewed,"score=0.98, needs_review=False",0.98
2026-05-18T14:37:51.204665+00:00,quality_critic,R016,reviewed,"score=0.90, needs_review=False",0.9
2026-05-18T14:37:51.212178+00:00,quality_critic,R018,reviewed,"score=0.98, needs_review=False",0.98
2026-05-18T14:37:51.218624+00:00,quality_critic,R019,reviewed,"score=0.90, needs_review=False",0.9
2026-05-18T14:37:51.224336+00:00,quality_critic,R020,reviewed,"score=0.90, needs_review=False",0.9
2026-05-18T14:37:51.229715+00:00,quality_critic,R024,reviewed,"score=0.90, needs_review=False",0.9
2026-05-18T14:37:51.237252+00:00,quality_critic,R025,reviewed,"score=0.98, needs_review=False",0.98
2026-05-18T14:37:51.242610+00:00,quality_critic,R027,reviewed,"score=0.98, needs_review=False",0.98
2026-05-18T14:37:51.248986+00:00,quality_critic,R028,reviewed,"score=0.90, needs_review=False",0.9
2026-05-18T14:37:51.257484+00:00,quality_critic,R029,reviewed,"score=0.90, needs_review=False",0.9
2026-05-18T14:37:51.264937+00:00,quality_critic,R030,reviewed,"score=0.98, needs_review=False",0.98
2026-05-18T14:37:51.270507+00:00,quality_critic,E001,reviewed,"score=0.98, needs_review=False",0.98
2026-05-18T14:37:51.275858+00:00,quality_critic,E002,reviewed,"score=0.98, needs_review=False",0.98
2026-05-18T14:37:51.283107+00:00,quality_critic,E003,reviewed,"score=0.90, needs_review=False",0.9
2026-05-18T14:37:51.288456+00:00,quality_critic,E004,reviewed,"score=0.98, needs_review=False",0.98
2026-05-18T14:37:51.293814+00:00,quality_critic,E005,reviewed,"score=0.90, needs_review=False",0.9
2026-05-18T14:37:51.301524+00:00,quality_critic,E006,reviewed,"score=0.98, needs_review=False",0.98
2026-05-18T14:37:51.307367+00:00,quality_critic,E007,reviewed,"score=0.98, needs_review=False",0.98
2026-05-18T14:37:51.312409+00:00,quality_critic,E008,reviewed,"score=0.98, needs_review=False",0.98
2026-05-18T14:37:51.319109+00:00,quality_critic,E009,reviewed,"score=0.90, needs_review=False",0.9
2026-05-18T14:37:51.324284+00:00,quality_critic,E010,reviewed,"score=0.98, needs_review=False",0.98
2026-05-18T14:37:51.331090+00:00,quality_critic,E011,reviewed,"score=0.90, needs_review=False",0.9
2026-05-18T14:37:51.336718+00:00,quality_critic,E012,reviewed,"score=0.98, needs_review=False",0.98
2026-05-18T14:37:51.341631+00:00,quality_critic,E013,reviewed,"score=0.98, needs_review=False",0.98
2026-05-18T14:37:51.347019+00:00,quality_critic,E014,reviewed,"score=0.90, needs_review=False",0.9
2026-05-18T14:37:51.352629+00:00,quality_critic,E015,reviewed,"score=0.98, needs_review=False",0.98
2026-05-18T14:37:51.357346+00:00,quality_critic,E016,reviewed,"score=0.98, needs_review=False",0.98
2026-05-18T14:37:51.362452+00:00,quality_critic,E017,reviewed,"score=0.90, needs_review=False",0.9
2026-05-18T14:37:51.368064+00:00,quality_critic,E018,reviewed,"score=0.90, needs_review=False",0.9
2026-05-18T14:37:51.374110+00:00,quality_critic,E019,reviewed,"score=0.98, needs_review=False",0.98
2026-05-18T14:37:51.379971+00:00,quality_critic,E020,reviewed,"score=0.90, needs_review=False",0.9
2026-05-18T14:38:50.663803+00:00,csv_reader,R001,loaded,source_type=app_review,0.0
2026-05-18T14:38:50.671649+00:00,csv_reader,R002,loaded,source_type=app_review,0.0
2026-05-18T14:38:50.677195+00:00,csv_reader,R003,loaded,source_type=app_review,0.0
2026-05-18T14:38:50.683169+00:00,csv_reader,R004,loaded,source_type=app_review,0.0
2026-05-18T14:38:50.687998+00:00,csv_reader,R005,loaded,source_type=app_review,0.0
2026-05-18T14:38:50.692176+00:00,csv_reader,R006,loaded,source_type=app_review,0.0
2026-05-18T14:38:50.696737+00:00,csv_reader,R007,loaded,source_type=app_review,0.0
2026-05-18T14:38:50.702169+00:00,csv_reader,R008,loaded,source_type=app_review,0.0
2026-05-18T14:38:50.706997+00:00,csv_reader,R009,loaded,source_type=app_review,0.0
2026-05-18T14:38:50.713831+00:00,csv_reader,R010,loaded,source_type=app_review,0.0
2026-05-18T14:38:50.719092+00:00,csv_reader,R011,loaded,source_type=app_review,0.0
2026-05-18T14:38:50.724712+00:00,csv_reader,R012,loaded,source_type=app_review,0.0
2026-05-18T14:38:50.728869+00:00,csv_reader,R013,loaded,source_type=app_review,0.0
2026-05-18T14:38:50.734390+00:00,csv_reader,R014,loaded,source_type=app_review,0.0
2026-05-18T14:38:50.738887+00:00,csv_reader,R015,loaded,source_type=app_review,0.0
2026-05-18T14:38:50.745092+00:00,csv_reader,R016,loaded,source_type=app_review,0.0
2026-05-18T14:38:50.748936+00:00,csv_reader,R017,loaded,source_type=app_review,0.0
2026-05-18T14:38:50.753219+00:00,csv_reader,R018,loaded,source_type=app_review,0.0
2026-05-18T14:38:50.757561+00:00,csv_reader,R019,loaded,source_type=app_review,0.0
2026-05-18T14:38:50.762330+00:00,csv_reader,R020,loaded,source_type=app_review,0.0
2026-05-18T14:38:50.769244+00:00,csv_reader,R021,loaded,source_type=app_review,0.0
2026-05-18T14:38:50.775859+00:00,csv_reader,R022,loaded,source_type=app_review,0.0
2026-05-18T14:38:50.782313+00:00,csv_reader,R023,loaded,source_type=app_review,0.0
2026-05-18T14:38:50.788006+00:00,csv_reader,R024,loaded,source_type=app_review,0.0
2026-05-18T14:38:50.794398+00:00,csv_reader,R025,loaded,source_type=app_review,0.0
2026-05-18T14:38:50.799110+00:00,csv_reader,R026,loaded,source_type=app_review,0.0
2026-05-18T14:38:50.807240+00:00,csv_reader,R027,loaded,source_type=app_review,0.0
2026-05-18T14:38:50.812492+00:00,csv_reader,R028,loaded,source_type=app_review,0.0
2026-05-18T14:38:50.817446+00:00,csv_reader,R029,loaded,source_type=app_review,0.0
2026-05-18T14:38:50.821213+00:00,csv_reader,R030,loaded,source_type=app_review,0.0
2026-05-18T14:38:50.827278+00:00,csv_reader,E001,loaded,source_type=support_email,0.0
2026-05-18T14:38:50.832624+00:00,csv_reader,E002,loaded,source_type=support_email,0.0
2026-05-18T14:38:50.838113+00:00,csv_reader,E003,loaded,source_type=support_email,0.0
2026-05-18T14:38:50.846700+00:00,csv_reader,E004,loaded,source_type=support_email,0.0
2026-05-18T14:38:50.852410+00:00,csv_reader,E005,loaded,source_type=support_email,0.0
2026-05-18T14:38:50.857520+00:00,csv_reader,E006,loaded,source_type=support_email,0.0
2026-05-18T14:38:50.863063+00:00,csv_reader,E007,loaded,source_type=support_email,0.0
2026-05-18T14:38:50.868311+00:00,csv_reader,E008,loaded,source_type=support_email,0.0
2026-05-18T14:38:50.876020+00:00,csv_reader,E009,loaded,source_type=support_email,0.0
2026-05-18T14:38:50.881034+00:00,csv_reader,E010,loaded,source_type=support_email,0.0
2026-05-18T14:38:50.887250+00:00,csv_reader,E011,loaded,source_type=support_email,0.0
2026-05-18T14:38:50.893963+00:00,csv_reader,E012,loaded,source_type=support_email,0.0
2026-05-18T14:38:50.901028+00:00,csv_reader,E013,loaded,source_type=support_email,0.0
2026-05-18T14:38:50.908678+00:00,csv_reader,E014,loaded,source_type=support_email,0.0
2026-05-18T14:38:50.914717+00:00,csv_reader,E015,loaded,source_type=support_email,0.0
2026-05-18T14:38:50.922319+00:00,csv_reader,E016,loaded,source_type=support_email,0.0
2026-05-18T14:38:50.929656+00:00,csv_reader,E017,loaded,source_type=support_email,0.0
2026-05-18T14:38:50.935589+00:00,csv_reader,E018,loaded,source_type=support_email,0.0
2026-05-18T14:38:50.942768+00:00,csv_reader,E019,loaded,source_type=support_email,0.0
2026-05-18T14:38:50.948672+00:00,csv_reader,E020,loaded,source_type=support_email,0.0
2026-05-18T14:38:50.957015+00:00,classifier,R001,classified,category=Bug,0.94
2026-05-18T14:38:50.963231+00:00,classifier,R002,classified,category=Praise,0.95
2026-05-18T14:38:50.973543+00:00,classifier,R003,classified,category=Bug,0.94
2026-05-18T14:38:50.981655+00:00,classifier,R004,classified,category=Feature Request,0.93
2026-05-18T14:38:51.010255+00:00,classifier,R005,classified,category=Bug,0.91
2026-05-18T14:38:51.016196+00:00,classifier,R006,classified,category=Praise,0.95
2026-05-18T14:38:51.022981+00:00,classifier,R007,classified,category=Feature Request,0.93
2026-05-18T14:38:51.032027+00:00,classifier,R008,classified,category=Bug,0.91
2026-05-18T14:38:51.038180+00:00,classifier,R009,classified,category=Feature Request,0.93
2026-05-18T14:38:51.044562+00:00,classifier,R010,classified,category=Bug,0.94
2026-05-18T14:38:51.051536+00:00,classifier,R011,classified,category=Praise,0.72
2026-05-18T14:38:51.057281+00:00,classifier,R012,classified,category=Bug,0.91
2026-05-18T14:38:51.063537+00:00,classifier,R013,classified,category=Feature Request,0.93
2026-05-18T14:38:51.070436+00:00,classifier,R014,classified,category=Complaint,0.82
2026-05-18T14:38:51.076865+00:00,classifier,R015,classified,category=Bug,0.91
2026-05-18T14:38:51.084278+00:00,classifier,R016,classified,category=Feature Request,0.93
2026-05-18T14:38:51.090343+00:00,classifier,R017,classified,category=Praise,0.95
2026-05-18T14:38:51.097499+00:00,classifier,R018,classified,category=Bug,0.91
2026-05-18T14:38:51.105235+00:00,classifier,R019,classified,category=Feature Request,0.93
2026-05-18T14:38:51.112366+00:00,classifier,R020,classified,category=Complaint,0.82
2026-05-18T14:38:51.120610+00:00,classifier,R021,classified,category=Spam,0.99
2026-05-18T14:38:51.127399+00:00,classifier,R022,classified,category=Praise,0.72
2026-05-18T14:38:51.134314+00:00,classifier,R023,classified,category=Spam,0.99
2026-05-18T14:38:51.140785+00:00,classifier,R024,classified,category=Feature Request,0.93
2026-05-18T14:38:51.146906+00:00,classifier,R025,classified,category=Bug,0.94
2026-05-18T14:38:51.154789+00:00,classifier,R026,classified,category=Praise,0.95
2026-05-18T14:38:51.161798+00:00,classifier,R027,classified,category=Bug,0.91
2026-05-18T14:38:51.168323+00:00,classifier,R028,classified,category=Feature Request,0.93
2026-05-18T14:38:51.174527+00:00,classifier,R029,classified,category=Feature Request,0.93
2026-05-18T14:38:51.181247+00:00,classifier,R030,classified,category=Bug,0.91
2026-05-18T14:38:51.189123+00:00,classifier,E001,classified,category=Bug,0.94
2026-05-18T14:38:51.195839+00:00,classifier,E002,classified,category=Bug,0.94
2026-05-18T14:38:51.201629+00:00,classifier,E003,classified,category=Feature Request,0.93
2026-05-18T14:38:51.208619+00:00,classifier,E004,classified,category=Bug,0.91
2026-05-18T14:38:51.215542+00:00,classifier,E005,classified,category=Feature Request,0.93
2026-05-18T14:38:51.221268+00:00,classifier,E006,classified,category=Bug,0.91
2026-05-18T14:38:51.226914+00:00,classifier,E007,classified,category=Bug,0.94
2026-05-18T14:38:51.234090+00:00,classifier,E008,classified,category=Bug,0.91
2026-05-18T14:38:51.240149+00:00,classifier,E009,classified,category=Complaint,0.6
2026-05-18T14:38:51.245190+00:00,classifier,E010,classified,category=Bug,0.94
2026-05-18T14:38:51.250779+00:00,classifier,E011,classified,category=Feature Request,0.93
2026-05-18T14:38:51.258521+00:00,classifier,E012,classified,category=Bug,0.91
2026-05-18T14:38:51.264774+00:00,classifier,E013,classified,category=Bug,0.91
2026-05-18T14:38:51.270659+00:00,classifier,E014,classified,category=Complaint,0.6
2026-05-18T14:38:51.276282+00:00,classifier,E015,classified,category=Bug,0.91
2026-05-18T14:38:51.282615+00:00,classifier,E016,classified,category=Bug,0.94
2026-05-18T14:38:51.290014+00:00,classifier,E017,classified,category=Feature Request,0.93
2026-05-18T14:38:51.297961+00:00,classifier,E018,classified,category=Feature Request,0.93
2026-05-18T14:38:51.303015+00:00,classifier,E019,classified,category=Bug,0.94
2026-05-18T14:38:51.311103+00:00,classifier,E020,classified,category=Feature Request,0.93
2026-05-18T14:38:52.049614+00:00,bug_analyzer,R001,analyzed,"severity=Critical, component=Settings, known_bug=BUG-101",0.94
2026-05-18T14:38:52.724159+00:00,bug_analyzer,R003,analyzed,"severity=High, component=Authentication, known_bug=BUG-101",0.94
2026-05-18T14:38:53.356188+00:00,bug_analyzer,R005,analyzed,"severity=Critical, component=Sync, known_bug=BUG-101",0.91
2026-05-18T14:38:54.017752+00:00,bug_analyzer,R008,analyzed,"severity=High, component=Dashboard, known_bug=BUG-101",0.91
2026-05-18T14:38:54.704919+00:00,bug_analyzer,R010,analyzed,"severity=Critical, component=General, known_bug=BUG-101",0.94
2026-05-18T14:38:55.412379+00:00,bug_analyzer,R012,analyzed,"severity=High, component=Notifications, known_bug=BUG-101",0.91
2026-05-18T14:38:56.077175+00:00,bug_analyzer,R015,analyzed,"severity=High, component=Attachments, known_bug=BUG-101",0.91
2026-05-18T14:38:56.718447+00:00,bug_analyzer,R018,analyzed,"severity=High, component=Search, known_bug=none",0.91
2026-05-18T14:38:57.374309+00:00,bug_analyzer,R025,analyzed,"severity=Critical, component=Startup, known_bug=BUG-101",0.94
2026-05-18T14:38:58.032611+00:00,bug_analyzer,R027,analyzed,"severity=High, component=Notifications, known_bug=BUG-101",0.91
2026-05-18T14:38:58.652514+00:00,bug_analyzer,R030,analyzed,"severity=High, component=Accessibility, known_bug=BUG-103",0.91
2026-05-18T14:38:59.299218+00:00,bug_analyzer,E001,analyzed,"severity=Critical, component=Settings, known_bug=BUG-101",0.94
2026-05-18T14:38:59.959531+00:00,bug_analyzer,E002,analyzed,"severity=Critical, component=Authentication, known_bug=BUG-101",0.94
2026-05-18T14:39:00.646670+00:00,bug_analyzer,E004,analyzed,"severity=High, component=Sync, known_bug=none",0.91
2026-05-18T14:39:01.342881+00:00,bug_analyzer,E006,analyzed,"severity=High, component=Dashboard, known_bug=BUG-101",0.91
2026-05-18T14:39:01.978411+00:00,bug_analyzer,E007,analyzed,"severity=Critical, component=Sync, known_bug=none",0.94
2026-05-18T14:39:02.613767+00:00,bug_analyzer,E008,analyzed,"severity=High, component=Settings, known_bug=BUG-101",0.91
2026-05-18T14:39:03.231593+00:00,bug_analyzer,E010,analyzed,"severity=Critical, component=Attachments, known_bug=BUG-101",0.94
2026-05-18T14:39:03.919986+00:00,bug_analyzer,E012,analyzed,"severity=High, component=Search, known_bug=BUG-101",0.91
2026-05-18T14:39:04.546789+00:00,bug_analyzer,E013,analyzed,"severity=High, component=Accessibility, known_bug=BUG-103",0.91
2026-05-18T14:39:05.185816+00:00,bug_analyzer,E015,analyzed,"severity=High, component=Notifications, known_bug=BUG-101",0.91
2026-05-18T14:39:05.787427+00:00,bug_analyzer,E016,analyzed,"severity=Critical, component=Startup, known_bug=BUG-101",0.94
2026-05-18T14:39:06.437470+00:00,bug_analyzer,E019,analyzed,"severity=Critical, component=General, known_bug=BUG-101",0.94
2026-05-18T14:39:07.160020+00:00,feature_extractor,R004,analyzed,"feature=Add dark mode support, impact=7, planned=true",0.93
2026-05-18T14:39:07.771335+00:00,feature_extractor,R007,analyzed,"feature=Add calendar integration, impact=7, planned=true",0.93
2026-05-18T14:39:08.417625+00:00,feature_extractor,R009,analyzed,"feature=Add recurring task templates, impact=6, planned=false",0.93
2026-05-18T14:39:09.049007+00:00,feature_extractor,R013,analyzed,"feature=Add offline mode, impact=7, planned=true",0.93
2026-05-18T14:39:09.707316+00:00,feature_extractor,R016,analyzed,"feature=Add Slack integration, impact=6, planned=true",0.93
2026-05-18T14:39:10.504848+00:00,feature_extractor,R019,analyzed,"feature=Add subtask support, impact=7, planned=true",0.93
2026-05-18T14:39:11.369099+00:00,feature_extractor,R024,analyzed,"feature=Add PDF export, impact=6, planned=true",0.93
2026-05-18T14:39:12.037454+00:00,feature_extractor,R028,analyzed,"feature=Add Siri shortcuts integration, impact=6, planned=true",0.93
2026-05-18T14:39:12.691528+00:00,feature_extractor,R029,analyzed,"feature=Add advanced sorting and filtering, impact=6, planned=true",0.93
2026-05-18T14:39:13.341074+00:00,feature_extractor,E003,analyzed,"feature=Add dark mode support, impact=8, planned=true",0.93
2026-05-18T14:39:14.028146+00:00,feature_extractor,E005,analyzed,"feature=Add calendar integration, impact=7, planned=true",0.93
2026-05-18T14:39:14.646673+00:00,feature_extractor,E011,analyzed,"feature=Add Slack integration, impact=6, planned=true",0.93
2026-05-18T14:39:15.275246+00:00,feature_extractor,E017,analyzed,"feature=Add PDF export, impact=6, planned=true",0.93
2026-05-18T14:39:15.900242+00:00,feature_extractor,E018,analyzed,"feature=Add subtask support, impact=7, planned=true",0.93
2026-05-18T14:39:16.667573+00:00,feature_extractor,E020,analyzed,"feature=Add advanced sorting and filtering, impact=6, planned=true",0.93
2026-05-18T14:39:18.074624+00:00,ticket_creator,R001,duplicate_detected,duplicate_of=E001,0.0
2026-05-18T14:39:19.452319+00:00,ticket_creator,R003,duplicate_detected,duplicate_of=E002,0.0
2026-05-18T14:39:20.891282+00:00,ticket_creator,R004,duplicate_detected,duplicate_of=E003,0.0
2026-05-18T14:39:22.324684+00:00,ticket_creator,R005,duplicate_detected,duplicate_of=E004,0.0
2026-05-18T14:39:24.149950+00:00,ticket_creator,R007,duplicate_detected,duplicate_of=E005,0.0
2026-05-18T14:39:25.383401+00:00,ticket_creator,R008,duplicate_detected,duplicate_of=E006,0.0
2026-05-18T14:39:26.729410+00:00,ticket_creator,R009,duplicate_detected,duplicate_of=R024,0.0
2026-05-18T14:39:28.014223+00:00,ticket_creator,R010,duplicate_detected,duplicate_of=E007,0.0
2026-05-18T14:39:29.479880+00:00,ticket_creator,R012,duplicate_detected,duplicate_of=E008,0.0
2026-05-18T14:39:31.018583+00:00,ticket_creator,R013,duplicate_detected,duplicate_of=TICKET:R013,0.0
2026-05-18T14:39:32.362312+00:00,ticket_creator,R014,duplicate_detected,duplicate_of=E009,0.0
2026-05-18T14:39:33.715455+00:00,ticket_creator,R015,duplicate_detected,duplicate_of=E010,0.0
2026-05-18T14:39:34.999659+00:00,ticket_creator,R016,duplicate_detected,duplicate_of=E011,0.0
2026-05-18T14:39:36.359754+00:00,ticket_creator,R018,duplicate_detected,duplicate_of=E012,0.0
2026-05-18T14:39:37.639429+00:00,ticket_creator,R019,duplicate_detected,duplicate_of=E018,0.0
2026-05-18T14:39:38.895908+00:00,ticket_creator,R020,duplicate_detected,duplicate_of=E019,0.0
2026-05-18T14:39:40.174726+00:00,ticket_creator,R024,duplicate_detected,duplicate_of=E017,0.0
2026-05-18T14:39:41.426487+00:00,ticket_creator,R025,duplicate_detected,duplicate_of=E016,0.0
2026-05-18T14:39:42.856265+00:00,ticket_creator,R027,duplicate_detected,duplicate_of=E015,0.0
2026-05-18T14:39:44.142252+00:00,ticket_creator,R028,duplicate_detected,duplicate_of=TICKET:R028,0.0
2026-05-18T14:39:45.548992+00:00,ticket_creator,R029,duplicate_detected,duplicate_of=E020,0.0
2026-05-18T14:39:46.884656+00:00,ticket_creator,R030,duplicate_detected,duplicate_of=E013,0.0
2026-05-18T14:39:48.128671+00:00,ticket_creator,E001,duplicate_detected,duplicate_of=R001,0.0
2026-05-18T14:39:49.526369+00:00,ticket_creator,E002,duplicate_detected,duplicate_of=R003,0.0
2026-05-18T14:39:50.882496+00:00,ticket_creator,E003,duplicate_detected,duplicate_of=R004,0.0
2026-05-18T14:39:52.213833+00:00,ticket_creator,E004,duplicate_detected,duplicate_of=R005,0.0
2026-05-18T14:39:53.773102+00:00,ticket_creator,E005,duplicate_detected,duplicate_of=R007,0.0
2026-05-18T14:39:55.075390+00:00,ticket_creator,E006,duplicate_detected,duplicate_of=R008,0.0
2026-05-18T14:39:56.426796+00:00,ticket_creator,E007,duplicate_detected,duplicate_of=R010,0.0
2026-05-18T14:39:57.977170+00:00,ticket_creator,E008,duplicate_detected,duplicate_of=R012,0.0
2026-05-18T14:39:59.427197+00:00,ticket_creator,E009,duplicate_detected,duplicate_of=R014,0.0
2026-05-18T14:40:00.800380+00:00,ticket_creator,E010,duplicate_detected,duplicate_of=R015,0.0
2026-05-18T14:40:02.322282+00:00,ticket_creator,E011,duplicate_detected,duplicate_of=R016,0.0
2026-05-18T14:40:03.797375+00:00,ticket_creator,E012,duplicate_detected,duplicate_of=R018,0.0
2026-05-18T14:40:05.349312+00:00,ticket_creator,E013,duplicate_detected,duplicate_of=R030,0.0
2026-05-18T14:40:06.657087+00:00,ticket_creator,E014,duplicate_detected,duplicate_of=R017,0.0
2026-05-18T14:40:07.942732+00:00,ticket_creator,E015,duplicate_detected,duplicate_of=R027,0.0
2026-05-18T14:40:09.197128+00:00,ticket_creator,E016,duplicate_detected,duplicate_of=R025,0.0
2026-05-18T14:40:10.683123+00:00,ticket_creator,E017,duplicate_detected,duplicate_of=R024,0.0
2026-05-18T14:40:12.488588+00:00,ticket_creator,E018,duplicate_detected,duplicate_of=R019,0.0
2026-05-18T14:40:13.713117+00:00,ticket_creator,E019,duplicate_detected,duplicate_of=R020,0.0
2026-05-18T14:40:15.018890+00:00,ticket_creator,E020,duplicate_detected,duplicate_of=R029,0.0
